graph_id,graph_id_2
,605
TA1306000010,13155
543,810
TA1309000008,SL-009
WL-012,13061
13109,445
TA1309000025,TA1307000156
13179,TA1306000011
chargingstx5,15623
KA1504000149,TA1307000140
KA1504000090,13196
21544,TA1307000107
13164,TA1305000002
WL-011,KA1503000044
13290,13138
13155,13197
638,TA1305000020
13325,KA1504000147
13016,TA1309000058
13409,TA1307000151
TA1305000002,chargingstx3
13430,TA1306000009
660,E008
13221,TA1307000039
KA1503000022,TA1306000016
13154,TA1307000126
15643,13068
TA1307000156,13323
13154,23003
KA1504000146,TA1307000149
TA1305000010,TA1305000002
TA1307000006,TA1307000140
13058,KA1504000134
13154,TA1307000142
13193,TA1309000010
13016,TA1305000034
15446,TA1308000013
KA1503000044,13192
18062,WL-008
TA1305000041,TA1307000159
TA1307000126,TA1309000035
20253.0,15643
KA1503000038,TA1308000013
SL-010,TA1309000008
16806,RP-007
13102,13029
TA1308000035,13029
13242,TA1307000131
13068,13243
13071,13006
13036,624
15530,TA1307000064
13056,TA1309000023
TA1309000007,13271
TA1308000029,TA1306000032
KA1503000015,TA1305000009
13163,TA1306000013
SL-009,13430
13292,15646
TA1309000021,15578
TA1307000134,TA1308000001
13075,623
TA1307000066,WL-008
WL-008,SL-010
13319,TA1307000150
,13045
TA1308000001,TA1306000016
13001,TA1306000012
431,438
chargingstx1,TA1306000013
13075,TA1305000010
13194,13353
TA1309000026,TA1309000025
TA1305000032,15648
KA1503000015,KA1503000012
TA1307000151,15541
E006,604
13276,13059
TA1306000014,TA1306000032
13157,KA1504000135
TA1307000134,TA1305000020
TA1307000128,TA1309000014
13241,13288
13001,13158
13080,SL-008
15628,TA1306000032
TA1305000011,KA1504000135
TA1308000050,TA1307000117
,chargingstx0
13263,13028
TA1307000131,13053
13278,KA1504000148
13162,13096
TA1306000015,13096
331,TA1306000003
KA1503000043,13042
13319,13193
15541,TA1308000049
TA1309000008,TA1305000025
TA1308000001,13276
TA1309000058,18067
TA1306000026,TA1306000009
13266,13061
13229,KA1504000146
658,TA1307000070
TA1307000127,20253.0
KA1504000116,13303
15599,KA1503000047
SL-010,SL-005
SL-007,13221
TA1308000047,632
KA1706005007,17660
13292,13133
15544,13427
13266,15655
TA1307000061,TA1308000049
TA1306000010,TA1305000003
TA1309000012,TA1307000140
13224,RN-
TA1307000150,TA1307000039
TA1308000050,636
13162,TA1307000153
TA1307000107,15575
KA1504000103,17660
387,382
,SL-013
TA1307000121,KA1503000041
TA1309000050,TA1307000150
RN-,13430
202480.0,13137
TA1307000070,13245
KA1503000064,13300
23001,13036
KA1504000140,13248
SL-005,13215
KA1504000158,
TA1307000113,13253
KA1504000126,TA1307000107
,TA1309000053
13323,TA1309000050
13253,TA1309000043
13053,TA1305000025
TA1306000007,TA1307000115
TA1309000064,13197
TA1309000050,13193
13409,331
13289,13409
TA1305000032,TA1307000166
13276,TA1308000022
TA1308000050,13197
TA1307000062,13042
15666,KA1504000113
13146,
13138,TA1305000030
21544,TA1307000111
TA1309000059,TA1308000001
13050,KA1503000034
13268,13136
KA1504000140,620
13075,KA1503000043
600,15571
SL-006,KA1503000066
13033,13036
13290,13053
13155,13056
15655,657
13253,TA1309000066
TA1307000130,13022
15539,13430
316,TA1305000041
13389,TA1307000119
13050,13068
13229,TA1307000156
13332,13163
623,TA1309000063
TA1305000035,TA1307000151
623,TA1308000001
620,18003
TA1306000016,KA1504000156
TA1309000037,KA1503000014
TA1309000063,KA1706005007
13158,KA1503000072
WL-012,13303
13430,13338
chargingstx1,KA1503000022
TA1306000011,TA1309000033
,485
TA1306000016,13022
TA1306000014,TA1309000030
LP-,TA1309000059
13058,TA1309000039
KA1504000158,13319
chargingstx1,TA1306000026
TA1308000029,TA1309000030
KA1503000022,13063
KA1503000049,KA1503000002
13353,13432
13089,TA1309000001
13146,13319
13431,13300
TA1306000011,TA1309000024
TA1305000034,13430
13206,13194
TA1306000013,TA1305000025
13029,SL-007
KA1504000104,TA1307000111
13257,13134
TA1307000117,13042
TA1305000039,13196
13216,TA1305000032
TA1305000002,13300
13001,TA1307000005
TA1309000042,632
TA1307000064,592
TA1307000061,13247
TA1307000128,TA1309000007
316,20254.0
15535,23003
SL-011,13164
TA1305000022,13001
KA1503000029,TA1307000048
16903,537
TA1307000136,435
13099,13163
13022,13008
13133,13427
13179,TA1308000047
18003,13144
15651,TA1307000006
15534,TA1307000121
TA1308000022,604
TA1309000058,TA1307000142
TA1306000007,TA1307000038
514,
TA1306000003,13034
TA1309000058,TA1307000126
15628,439
530,530
TA1306000003,TA1309000061
TA1305000009,654
13221,TA1305000006
TA1309000019,TA1309000039
13325,TA1307000144
TA1307000142,TA1307000111
WL-008,
13059,TA1308000001
TA1306000015,13196
TA1307000126,TA1307000149
KA1504000096,15615
356,
13071,15529
13196,KA1504000135
,436
13434,TA1308000006
20110,20110
TA1309000007,13191
chargingstx1,TA1307000113
TA1307000149,13277
13277,TA1308000001
13427,TA1308000043
TA1309000061,13294
13128,TA1307000039
13053,TA1309000019
13146,15530
13017,13028
TA1309000066,13253
KA1504000146,TA1309000035
15443,TA1309000037
TA1307000111,13332
13042,TA1307000115
585,573
13001,KA1503000041
13085,13269
13160,TA1308000029
TA1308000002,13304
SL-011,13332
KA1503000043,KA1504000140
TA1309000030,13278
13290,13243
13084,KA1503000015
13061,18058
13028,KA1503000064
13154,18067
TA1307000136,13017
599,E002
TA1306000013,TA1307000128
13179,TA1305000029
chargingstx1,13154
13022,13128
TA1305000025,15542
343,20202
639,TA1309000066
TA1309000008,TA1309000019
13053,13139
TA1307000121,13158
23003,13160
TA1305000029,TA1307000041
20255.0,KA1503000043
KA1504000143,435
TA1308000038,
TA1309000036,TA1306000012
TA1307000150,TA1305000006
SL-010,TA1306000008
TA1307000117,13124
TA1307000142,TA1307000107
520,523
13191,TA1307000126
KA1504000079,KA1504000117
13071,TA1307000006
TA1307000131,13016
TA1306000007,TA1309000041
13191,TA1307000142
LP-,13323
13430,KA1503000027
13134,15666
13224,13137
TA1307000120,TA1307000120
TA1307000131,13138
15685,334.0
446,13138
13256,15668
18003,TA1307000061
15650,18017
KA1504000175,605
TA1307000121,TA1307000121
20205,20205
13157,13248
TA1307000061,TA1305000030
TA1308000050,chargingstx5
TA1306000029,TA1306000009
21544,13256
305,
KA1504000114,TA1307000138
TA1305000011,13248
13050,13158
TA1309000023,KA1504000079
KA1504000143,13071
15530,TA1307000151
TA1309000055,TA1307000161
13224,13138
TA1305000010,13150
13164,638
15578,KA1504000148
LP-,13124
520,13256
21544,13056
13263,13409
TA1307000121,TA1308000036
TA1307000150,13253
13073,TA1306000009
TA1308000031,13143
TA1307000126,TA1307000001
420,TA1309000002
TA1305000020,13257
TA1305000032,13075
TA1309000007,13319
TA1307000124,SL-012
TA1305000010,638
13179,TA1307000163
620,TA1305000029
13164,13150
TA1306000015,13134
13139,13432
KA1503000040,13075
15624,TA1309000050
TA1309000036,TA1309000049
13158,13016
TA1305000032,13193
13338,13011
TA1306000026,TA1308000005
23003,TA1308000047
TA1307000126,TA1306000014
TA1309000001,TA1307000124
TA1309000066,TA1309000012
13050,TA1306000012
KA1504000135,13133
13150,TA1307000044
TA1309000024,LF-005
TA1306000011,TA1308000050
KA1503000024,
TA1305000010,18058
KA1503000015,13085
15631,TA1308000031
KA1504000156,443
13338,KA1504000146
TA1305000035,TA1308000029
13409,15541
SL-011,TA1306000010
KA1504000133,TA1307000166
TA1307000001,TA1305000034
TA1307000111,TA1306000010
13021,13154
TA1308000019,13137
15631,15645
472,434
TA1305000009,13011
TA1305000011,TA1307000117
TA1309000002,TA1309000007
SL-008,TA1305000017
,TA1307000158
TA1305000001,TA1305000025
343,343
13089,TA1307000130
TA1307000120,TA1309000058
13157,TA1307000117
13146,TA1305000005
KA1504000134,TA1309000019
13154,13278
TA1307000001,TA1309000058
15646,331
TA1309000006,TA1307000119
13050,21544
TA1309000041,TA1308000019
KA1504000164,KA1504000164
TA1307000066,TA1308000006
13144,632
KA1503000044,TA1309000008
644,13096
TA1309000030,18067
13028,13156
16806,KA1504000175
TA1308000031,13229
13022,TA1309000002
15631,15644
13021,15539
KA1504000079,
TA1307000151,TA1307000151
TA1309000007,15530
TA1306000009,TA1307000061
TA1309000006,13191
TA1307000039,TA1307000143
13379,TA1309000035
WL-012,TA1308000012
15534,13158
TA1307000136,13071
TA1308000029,13353
13089,15687
TA1308000019,TA1307000006
13332,TA1305000035
18062,TA1308000006
TA1309000042,13268
13263,TA1305000004
13036,
15541,TA1305000030
TA1307000130,18062
13132,KA1504000113
13221,TA1309000010
13331,13353
TA1308000049,chargingstx3
chargingstx0,chargingstx1
KA1504000103,TA1307000111
15529,13045
TA1309000018,13323
13021,TA1306000026
TA1306000014,13353
13063,RP-005
23003,TA1305000029
TA1307000129,15445
TA1307000142,662
KA1503000072,13206
TA1309000019,13192
331,202480.0
13430,TA1309000004
15534,TA1306000012
13325,13059
TA1309000008,TA1309000003
TA1308000021,TA1309000021
TA1309000029,13073
13303,KA1504000133
TA1307000115,TA1305000022
TA1307000163,TA1305000041
TA1307000121,WL-012
E011,E011
TA1307000070,KA17018054
13243,TA1306000003
18003,KA1503000012
KA1504000164,492
436,13292
13241,15651
16937,16937
TA1306000013,TA1306000015
13245,TA1309000008
13325,TA1308000022
13243,TA1307000142
TA1306000016,20246.0
TA1306000011,TA1305000011
13058,13192
TA1306000032,TA1307000052
KA1503000071,13216
TA1309000027,TA1308000001
331,13325
,23003
,TA1307000126
TA1309000036,13068
13022,RN-
TA1306000013,KP1705001026
13379,TA1309000026
TA1309000019,TA1309000025
15534,21544
TA1309000033,TA1307000117
13179,18003
RN-,TA1309000019
13193,TA1309000021
TA1305000030,13341
TA1309000036,WL-012
TA1309000024,TA1309000050
13133,13021
13341,TA1307000131
KA1503000041,LF-005
527,479
TA1308000046,15446
13021,TA1306000013
TA1307000142,17660
13409,TA1308000029
TA1305000035,15541
TA1307000128,TA1308000031
13243,18067
13053,TA1306000015
13050,KA1503000041
13217,TA1309000053
13179,13034
20254.0,
TA1307000124,TA1308000026
13304,13136
620,KA1503000072
15664,18062
TA1309000023,TA1308000035
13144,13144
TA1305000034,TA1309000019
13325,13042
13160,TA1305000032
13179,TA1309000061
TA1307000151,13432
13061,13050
TA1306000012,KA1504000140
13022,TA1307000006
636,TA1305000003
TA1309000039,13157
13353,13132
13102,13341
15646,TA1309000021
TA1307000039,13196
13017,13409
13196,13248
13074,13379
15648,13085
TA1307000038,TA1307000041
KA1504000116,TA1308000012
13108,TA1309000026
TA1305000041,TA1307000134
13084,13133
657,637
TA1309000041,TA1307000140
13132,13033
15644,13061
TA1306000016,13179
KA1503000023,KA1503000029
13197,13017
13137,13249
13271,15634
21544,13197
RP-005,KA1504000162
13108,TA1309000035
KA1504000104,17660
13248,13133
13196,TA1307000117
632,TA1307000039
15443,TA1307000044
13379,TA1305000039
TA1309000008,TA1306000015
TA1308000049,13058
KA1503000074,15544
TA1308000006,chargingstx3
452,444
523,
13158,13160
KA1504000127,13323
TA1309000043,13253
TA1305000039,LP-
TA1309000008,KP1705001026
21544,636
13197,18069
TA1309000058,13278
13006,13045
,13215
15539,13139
WL-008,624
LF-005,13045
428,TA1309000050
TA1309000004,13157
15667,13409
13420,15442
13158,13053
TA1309000014,TA1309000049
,15667
13268,13288
13135,TA1307000044
13247,chargingstx3
13319,13154
13001,TA1309000049
13257,TA1305000037
TA1305000025,TA1307000142
TA1306000016,428
TA1305000006,13257
TA1309000061,TA1307000166
TA1305000025,TA1306000003
15534,KA1503000041
KA1504000158,13271
TA1305000003,TA1307000115
23003,KA1503000072
13011,TA1309000050
TA1307000117,658
TA1307000166,KA1503000012
TA1305000029,13033
13016,KA1503000044
472,13243
13354,
13191,chargingstx0
TA1309000019,TA1307000052
TA1308000012,13389
13016,15628
13008,13263
TA1305000009,TA1305000022
TA1309000030,TA1307000142
13034,TA1307000131
13197,18058
15645,475
13193,331
13194,TA1306000009
KA1503000012,TA1307000120
13247,657
TA1307000128,KA1504000079
TA1306000032,TA1309000025
13001,WL-012
13001,15546
13206,TA1305000006
TA1309000066,13242
13294,13085
13158,13243
13197,638
13022,13137
657,SL-008
13061,13155
13341,KA1706005007
KA1503000066,15446
SL-005,13135
KA1503000053,20234
13016,TA1307000120
TA1307000117,15534
631,TA1305000030
KA1503000012,KA1503000044
13338,TA1305000022
KA1504000101,13206
13235,13071
13017,KA1504000133
SL-008,13021
13165,TA1307000124
13215,13150
432,KA1504000141
13191,13278
TA1309000061,15648
chargingstx5,TA1309000032
13138,13431
13294,632
15576,TA1309000035
13221,13194
TA1306000012,TA1307000062
TA1306000032,13192
13058,TA1307000052
13102,TA1305000001
TA1305000037,TA1307000038
424,13196
TA1309000008,TA1306000009
TA1305000017,15544
13033,TA1308000006
KA1504000134,KA1503000012
516,866
13164,13155
KA1503000047,TA1305000005
15650,chargingstx3
18003,13085
13216,TA1309000011
TA1309000049,chargingstx5
TA1308000031,13243
202480.0,chargingstx1
KA1504000104,KA1504000135
TA1308000031,TA1307000163
13029,13021
15652,13243
15664,KA1504000104
LP-,15534
13158,TA1305000029
13229,TA1309000033
TA1306000026,TA1309000030
13276,KA1504000140
WL-012,17660
13430,SL-009
TA1309000042,13144
13022,13016
TA1306000011,TA1305000022
13138,SL-011
TA1309000050,13294
13011,TA1307000038
15651,15642
TA1306000012,13158
13006,13033
15539,TA1309000004
TA1305000002,SL-010
WL-011,TA1307000120
TA1306000032,13194
TA1309000010,13157
TA1305000017,TA1305000032
13409,13221
17660,13245
658,13068
SL-009,TA1306000015
TA1308000023,TA1308000023
TA1308000049,TA1309000023
TA1307000129,13213
13134,13319
TA1308000047,TA1309000019
15550,15668
,788
13307,13089
13179,13229
13008,13146
,13135
13285,TA1307000142
13029,TA1305000009
TA1307000124,623
13276,TA1307000134
TA1307000128,TA1307000041
13071,TA1306000014
13265,TA1305000032
TA1307000142,KA1504000135
13263,KA1503000074
13427,15544
RP-009,KA1504000159
KA1504000103,13256
TA1306000016,TA1307000136
13053,TA1306000009
13427,TA1305000032
TA1308000026,13217
13253,15628
TA1309000036,TA1309000059
13265,13192
TA1307000151,13154
13146,13300
RN-,TA1306000015
13319,13294
13323,TA1309000061
13155,13248
TA1305000030,TA1306000029
13056,TA1305000035
13132,TA1309000007
TA1309000012,TA1309000018
13245,13242
13071,TA1307000001
13341,13431
TA1307000136,22001
KA1504000175,15578
13235,13389
13139,13081
TA1306000010,13434
13017,WL-011
15578,13109
13071,15615
TA1306000010,KA1504000116
TA1307000127,20254.0
KA1504000133,13193
TA1307000052,431
TA1306000014,TA1305000034
TA1309000006,15646
KA1503000020,KA1503000020
KA1504000080,13021
13109,TA1308000001
13073,TA1308000005
TA1309000006,13133
15578,TA1308000012
TA1305000041,13164
13099,chargingstx3
KA1503000010,KA1503000009
13080,13206
RN-,KA1503000012
TA1307000136,TA1305000014
TA1306000012,15534
TA1306000010,13050
15653,15646
TA1305000035,TA1307000039
13150,TA1309000002
SL-007,TA1307000151
TA1309000010,13011
13353,TA1307000151
KA1504000097,TA1309000033
15530,TA1307000113
13196,TA1307000111
TA1307000150,TA1309000021
TA1309000036,13323
13128,331
TA1305000032,TA1306000013
TA1307000117,TA1307000062
15645,KA1504000140
331,TA1307000142
KA1504000076,TA1307000124
,512
,13325
TA1307000129,13216
TA1309000064,620
TA1307000126,13341
TA1305000025,TA1305000010
SL-009,KA1503000012
TA1307000038,KA1504000079
LF-005,18067
TA1309000024,TA1307000115
15550,TA1307000111
TA1305000029,TA1309000007
13156,13080
KA1503000044,13242
KA1503000015,13430
TA1306000011,13289
632,TA1309000039
chargingstx1,TA1307000166
13266,17660
TA1308000050,620
TA1309000064,13248
TA1309000066,TA1309000039
TA1309000021,TA1307000041
13001,21544
620,13034
15530,13154
KA1504000079,13191
TA1305000022,20246.0
TA1309000006,
,20119
15654,KA1504000106
TA1305000011,15650
SL-012,TA1309000035
KA1504000162,KA1504000130
15653,
13036,13191
TA1306000013,13338
13158,RN-
KA1504000134,TA1306000015
430,KA1504000093
13430,TA1309000030
13241,TA1306000003
13156,
TA1307000064,TA1309000014
TA1307000130,TA1308000013
13243,15651
13307,13307
TA1307000062,TA1307000062
TA1307000039,13235
13257,15652
TA1305000020,TA1309000058
540,540
KA1503000005,15446
15534,TA1307000070
TA1309000006,KA1504000133
13253,15632
13050,WL-012
LF-005,TA1307000126
13156,KA1504000133
TA1309000007,KA1503000015
15534,13001
549,549
13427,TA1305000006
TA1307000158,13109
TA1307000136,13389
535,
13006,TA1307000126
TA1305000041,TA1308000006
13074,KA1504000129
13150,644
TA1307000111,TA1309000006
13224,chargingstx1
13224,KA1503000072
801,
chargingstx5,TA1307000119
13265,TA1305000006
TA1306000012,KA1503000041
15668,13341
13326,TA1309000010
TA1305000032,15539
KA1503000072,13194
13028,TA1305000030
TA1307000064,TA1309000007
13008,15542
TA1307000001,TA1309000042
13006,23003
13276,13042
TA1308000046,TA1308000036
SL-013,
13194,TA1308000005
18003,13427
TA1309000024,TA1307000038
TA1309000035,KA1503000022
KA1503000043,TA1307000062
TA1309000049,TA1307000111
TA1305000022,13179
13221,331
TA1309000058,TA1308000031
TA1306000010,13224
13138,KA1503000038
13271,13265
13430,TA1306000032
15539,KA1503000012
13011,TA1307000124
15530,TA1308000029
TA1309000061,13193
13056,TA1305000020
15534,TA1309000049
18058,428
13063,TA1307000149
TA1309000055,KA1503000038
643,13353
13224,15529
16937,TA1308000023
20253.0,KA1504000096
TA1309000025,TA1309000033
TA1306000029,KP1705001026
KA1503000044,13265
KA1503000041,TA1307000124
TA1309000035,TA1306000026
20254.0,13191
KA1503000011,16951
TA1307000111,13290
13307,13139
13022,13053
SL-005,23003
TA1309000061,TA1307000150
TA1305000004,TA1307000153
TA1305000035,13221
TA1306000010,13084
KA1503000071,KA1503000007
15530,TA1309000010
13271,TA1309000012
KA1504000134,TA1309000004
13325,13036
631,13354
13056,TA1308000001
13008,13278
TA1307000166,20251.0
TA1305000011,TA1307000111
931,
TA1309000030,15651
13157,TA1307000111
419,419
TA1306000013,TA1306000009
KA1503000041,TA1307000115
TA1305000034,TA1306000015
13197,TA1309000036
KA1504000096,KA1504000160
TA1309000029,KA17018068
KA17018068,TA1307000127
TA1305000010,13071
13075,15542
15534,WL-012
TA1306000026,TA1306000032
TA1307000120,KA1503000044
15642,TA1307000052
13289,TA1309000032
13050,13001
13276,13124
chargingstx1,TA1307000064
20246.0,TA1307000115
KA1504000129,16806
TA1306000010,15550
TA1308000022,18017
657,TA1309000008
20251.0,15664
TA1307000113,TA1309000039
LP-,KA1503000041
SL-009,TA1309000004
15539,TA1306000015
13102,TA1306000029
TA1306000016,KA1504000104
TA1307000044,TA1308000026
620,TA1307000163
,15578
13196,15650
18058,TA1307000121
13191,TA1308000031
458,15585
TA1309000042,TA1309000019
13008,chargingstx4
15689,13089
TA1305000005,TA1305000034
21544,KA1504000135
13160,15535
TA1307000139,15546
13288,13259
13150,13029
13156,13409
TA1306000025,13163
13197,13155
SL-006,13156
KA1504000160,KA1504000127
TA1307000151,TA1308000029
TA1307000124,KA1503000043
23001,TA1308000006
13409,TA1307000039
779,
RN-,TA1309000004
13196,chargingstx5
TA1309000023,TA1307000041
TA1305000017,631
TA1309000049,TA1307000107
KA1504000079,13271
TA1309000014,13323
15529,13033
TA1309000043,TA1309000021
13296,TA1305000037
15643,15643
22001,15530
TA1306000009,13021
KA150400009X,15652
13085,353
TA1305000025,13045
KP1705001026,TA1309000058
TA1306000003,TA1309000050
13028,TA1306000025
13235,TA1305000014
TA1309000026,TA1309000012
,15644
TA1306000015,KA1503000043
13036,13300
TA1309000025,TA1308000050
TA1309000061,TA1306000008
13300,13427
TA1305000037,13245
13109,13058
13156,KA1503000015
KA1504000159,KA1504000148
TA1307000131,13137
13325,KA1504000140
KP1705001026,KA1503000044
TA1309000006,KA1503000015
KA1503000071,TA1309000037
SL-010,SL-008
TA1305000025,15667
TA1305000011,620
KA1504000133,TA1306000013
428,20255.0
20256.0,13063
SL-006,KA1503000064
